Name,Location,Price,Date Posted,Product URL,Image URL
2023 Boardman ADV 8.9E Gravel E-Bike Size M,"Basford, Nottinghamshire","£1,245.00",4 days ago,https://www.gumtree.com/p/bicycles/2023-boardman-adv-8.9e-gravel-e-bike-size-m/1473901454,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/b151b21e-1415-4e2c-32e7-04161eec4600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/e4fa8cb6-7c41-47ac-7041-0c8b2ad49200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/567e5ed5-bb75-4dc7-e6b2-8370b5ff4900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/39938888-493d-47da-6350-9813459a2f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8cf439f2-59f9-4d94-898d-7533c42ce000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/52f49e02-3841-47b9-315c-2119fa5b4f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/da7bbe50-aad0-4ad9-899a-407803556400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/32dbd7b5-5f06-4f75-d617-7cf7c08edc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ea32dad7-41f5-4916-9a8e-14944907ea00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d4e60b90-746c-4d00-894e-0b0e97df6600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/57243a21-2d02-4638-1e54-260ac8484c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7fe11ce7-45c3-49fb-3301-8c0277882b00/86']"
Orbea Occam H30 29er (Large) - mountain bike MTB,"Newcastle, Tyne and Wear","£1,250.00",16 days ago,https://www.gumtree.com/p/bicycles/orbea-occam-h30-29er-large-mountain-bike-mtb/1477235173,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d2078b6f-7a2e-42f6-4740-fca4a61c1300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d2a88f9d-d808-4c31-489b-772054a46700/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/567e5ed5-bb75-4dc7-e6b2-8370b5ff4900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/39938888-493d-47da-6350-9813459a2f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8cf439f2-59f9-4d94-898d-7533c42ce000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/52f49e02-3841-47b9-315c-2119fa5b4f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/da7bbe50-aad0-4ad9-899a-407803556400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/32dbd7b5-5f06-4f75-d617-7cf7c08edc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ea32dad7-41f5-4916-9a8e-14944907ea00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d4e60b90-746c-4d00-894e-0b0e97df6600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/57243a21-2d02-4638-1e54-260ac8484c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7fe11ce7-45c3-49fb-3301-8c0277882b00/86']"
Completely Rebuilt 1987 GT Performer - 99% new parts and Fresh Powder coat,"Bournemouth, Dorset","£1,250.00",7 days ago,https://www.gumtree.com/p/bicycles/completely-rebuilt-1987-gt-performer-99-new-parts-and-fresh-powder-coat/1477723101,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/f81f6ac6-8129-4dcc-ef13-3488aabd9800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/076ad0f3-81a5-40ca-7775-a373269e2f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/567e5ed5-bb75-4dc7-e6b2-8370b5ff4900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/39938888-493d-47da-6350-9813459a2f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8cf439f2-59f9-4d94-898d-7533c42ce000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/52f49e02-3841-47b9-315c-2119fa5b4f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/da7bbe50-aad0-4ad9-899a-407803556400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/32dbd7b5-5f06-4f75-d617-7cf7c08edc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ea32dad7-41f5-4916-9a8e-14944907ea00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d4e60b90-746c-4d00-894e-0b0e97df6600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/57243a21-2d02-4638-1e54-260ac8484c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7fe11ce7-45c3-49fb-3301-8c0277882b00/86']"
Bakfiets.nl Short Cargo Bike,"Kensington, London","£1,250.00",7 days ago,https://www.gumtree.com/p/bicycles/bakfiets.nl-short-cargo-bike/1470237010,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/cba08fbb-0a4c-485c-687b-116159f25100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ffbbf45d-c86d-4637-ae79-6053d6e9c200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/567e5ed5-bb75-4dc7-e6b2-8370b5ff4900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/39938888-493d-47da-6350-9813459a2f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8cf439f2-59f9-4d94-898d-7533c42ce000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/52f49e02-3841-47b9-315c-2119fa5b4f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/da7bbe50-aad0-4ad9-899a-407803556400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/32dbd7b5-5f06-4f75-d617-7cf7c08edc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ea32dad7-41f5-4916-9a8e-14944907ea00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d4e60b90-746c-4d00-894e-0b0e97df6600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/57243a21-2d02-4638-1e54-260ac8484c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7fe11ce7-45c3-49fb-3301-8c0277882b00/86']"
CUBE AGREE C62 SL DURA ACE CARBON ROAD BIKE,"Stoke-on-Trent, Staffordshire","£1,250.00",5 days ago,https://www.gumtree.com/p/bicycles/cube-agree-c62-sl-dura-ace-carbon-road-bike-/1476083748,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/eac93ab3-0761-4b6f-cfe2-0a8e7ead4f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1d5ac7a6-15b4-49ef-6013-49c87f327500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/567e5ed5-bb75-4dc7-e6b2-8370b5ff4900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/39938888-493d-47da-6350-9813459a2f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8cf439f2-59f9-4d94-898d-7533c42ce000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/52f49e02-3841-47b9-315c-2119fa5b4f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/da7bbe50-aad0-4ad9-899a-407803556400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/32dbd7b5-5f06-4f75-d617-7cf7c08edc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ea32dad7-41f5-4916-9a8e-14944907ea00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d4e60b90-746c-4d00-894e-0b0e97df6600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/57243a21-2d02-4638-1e54-260ac8484c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7fe11ce7-45c3-49fb-3301-8c0277882b00/86']"
Planet X carbon Triathlon/TT bike for sale.,"Swindon, Wiltshire","£1,250.00",5 days ago,https://www.gumtree.com/p/bicycles/planet-x-carbon-triathlon-tt-bike-for-sale./1465132916,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/efc49964-7f6e-4970-146a-327538ab9f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/394408ad-4ca0-4eb4-3ae5-91e804789c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/567e5ed5-bb75-4dc7-e6b2-8370b5ff4900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/39938888-493d-47da-6350-9813459a2f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8cf439f2-59f9-4d94-898d-7533c42ce000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/52f49e02-3841-47b9-315c-2119fa5b4f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/da7bbe50-aad0-4ad9-899a-407803556400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/32dbd7b5-5f06-4f75-d617-7cf7c08edc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ea32dad7-41f5-4916-9a8e-14944907ea00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d4e60b90-746c-4d00-894e-0b0e97df6600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/57243a21-2d02-4638-1e54-260ac8484c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7fe11ce7-45c3-49fb-3301-8c0277882b00/86']"
Used (1yr) 6 Speed Racing Green Brompton - High Handle Bars H6L/mRG/rRG/FCB/TYM/CL/PM/,"Bethnal Green, London","£1,250.00",5 days ago,https://www.gumtree.com/p/bicycles/used-1yr-6-speed-racing-green-brompton-high-handle-bars-h6l-mrg-rrg-fcb-tym-cl-pm-/1477800781,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1be488f5-d689-41da-febd-95168f42b700/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/cf27e9a9-97c0-4469-1cb2-3cd4cf935500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/567e5ed5-bb75-4dc7-e6b2-8370b5ff4900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/39938888-493d-47da-6350-9813459a2f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8cf439f2-59f9-4d94-898d-7533c42ce000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/52f49e02-3841-47b9-315c-2119fa5b4f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/da7bbe50-aad0-4ad9-899a-407803556400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/32dbd7b5-5f06-4f75-d617-7cf7c08edc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ea32dad7-41f5-4916-9a8e-14944907ea00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d4e60b90-746c-4d00-894e-0b0e97df6600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/57243a21-2d02-4638-1e54-260ac8484c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7fe11ce7-45c3-49fb-3301-8c0277882b00/86']"
Trek electric bike for sale,"Archway, London","£1,250.00",5 days ago,https://www.gumtree.com/p/bicycles/trek-electric-bike-for-sale-/1477832871,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/5d481796-da20-48ff-e111-bba0d2462b00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/567e5ed5-bb75-4dc7-e6b2-8370b5ff4900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/39938888-493d-47da-6350-9813459a2f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8cf439f2-59f9-4d94-898d-7533c42ce000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/52f49e02-3841-47b9-315c-2119fa5b4f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/da7bbe50-aad0-4ad9-899a-407803556400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/32dbd7b5-5f06-4f75-d617-7cf7c08edc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ea32dad7-41f5-4916-9a8e-14944907ea00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d4e60b90-746c-4d00-894e-0b0e97df6600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/57243a21-2d02-4638-1e54-260ac8484c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7fe11ce7-45c3-49fb-3301-8c0277882b00/86']"
Merida Espresso City 200,"Ayr, South Ayrshire","£1,250.00",4 days ago,https://www.gumtree.com/p/bicycles/merida-espresso-city-200-/1477856875,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/405ac359-2976-4150-c8af-428fc89b4500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/2fe3229b-7ce9-49eb-c482-a45ac763a200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/567e5ed5-bb75-4dc7-e6b2-8370b5ff4900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/39938888-493d-47da-6350-9813459a2f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8cf439f2-59f9-4d94-898d-7533c42ce000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/52f49e02-3841-47b9-315c-2119fa5b4f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/da7bbe50-aad0-4ad9-899a-407803556400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/32dbd7b5-5f06-4f75-d617-7cf7c08edc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ea32dad7-41f5-4916-9a8e-14944907ea00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d4e60b90-746c-4d00-894e-0b0e97df6600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/57243a21-2d02-4638-1e54-260ac8484c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7fe11ce7-45c3-49fb-3301-8c0277882b00/86']"
"2021 Nukeproof scout v2 large, Amazing Spec, Excellent Condition!!","Witney, Oxfordshire","£1,250.00",4 days ago,https://www.gumtree.com/p/bicycles/2021-nukeproof-scout-v2-large-amazing-spec-excellent-condition-/1477859446,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/71079459-b353-432c-81ba-b4103cd84b00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/e375146d-6a10-4866-ef00-e24a7cef6100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/567e5ed5-bb75-4dc7-e6b2-8370b5ff4900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/39938888-493d-47da-6350-9813459a2f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8cf439f2-59f9-4d94-898d-7533c42ce000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/52f49e02-3841-47b9-315c-2119fa5b4f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/da7bbe50-aad0-4ad9-899a-407803556400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/32dbd7b5-5f06-4f75-d617-7cf7c08edc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ea32dad7-41f5-4916-9a8e-14944907ea00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d4e60b90-746c-4d00-894e-0b0e97df6600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/57243a21-2d02-4638-1e54-260ac8484c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7fe11ce7-45c3-49fb-3301-8c0277882b00/86']"
NEW Fat Electric Bike Full Suspension eBike 20 inch Tyres,"Islington, London","£1,250.00",4 days ago,https://www.gumtree.com/p/bicycles/new-fat-electric-bike-full-suspension-ebike-20-inch-tyres/1476188898,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/27063c2d-64d4-47e2-9366-c77954e99a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/e54ab367-26d1-44e2-4a6f-a2d131cbf100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/567e5ed5-bb75-4dc7-e6b2-8370b5ff4900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/39938888-493d-47da-6350-9813459a2f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8cf439f2-59f9-4d94-898d-7533c42ce000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/52f49e02-3841-47b9-315c-2119fa5b4f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/da7bbe50-aad0-4ad9-899a-407803556400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/32dbd7b5-5f06-4f75-d617-7cf7c08edc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ea32dad7-41f5-4916-9a8e-14944907ea00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d4e60b90-746c-4d00-894e-0b0e97df6600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/57243a21-2d02-4638-1e54-260ac8484c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7fe11ce7-45c3-49fb-3301-8c0277882b00/86']"
Pinarello Dogma 65.1 THINK 2 Team SKY,"Dyce, Aberdeen","£1,250.00",4 days ago,https://www.gumtree.com/p/bicycles/pinarello-dogma-65.1-think-2-team-sky/1474364157,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/be6a39a7-9790-420d-4bf4-824245a79500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/4fac70c7-bf17-4bda-7375-079f81cc4000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/567e5ed5-bb75-4dc7-e6b2-8370b5ff4900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/39938888-493d-47da-6350-9813459a2f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8cf439f2-59f9-4d94-898d-7533c42ce000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/52f49e02-3841-47b9-315c-2119fa5b4f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/da7bbe50-aad0-4ad9-899a-407803556400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/32dbd7b5-5f06-4f75-d617-7cf7c08edc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ea32dad7-41f5-4916-9a8e-14944907ea00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d4e60b90-746c-4d00-894e-0b0e97df6600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/57243a21-2d02-4638-1e54-260ac8484c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7fe11ce7-45c3-49fb-3301-8c0277882b00/86']"
Brompton bike excellent condition,"Southwark, London","£1,250.00",4 days ago,https://www.gumtree.com/p/bicycles/brompton-bike-excellent-condition/1477882373,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/24efef06-26aa-4c17-b6aa-d50ce3b99d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ee0b709e-fa2a-4566-b739-fd5d5bd79900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/567e5ed5-bb75-4dc7-e6b2-8370b5ff4900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/39938888-493d-47da-6350-9813459a2f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8cf439f2-59f9-4d94-898d-7533c42ce000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/52f49e02-3841-47b9-315c-2119fa5b4f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/da7bbe50-aad0-4ad9-899a-407803556400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/32dbd7b5-5f06-4f75-d617-7cf7c08edc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ea32dad7-41f5-4916-9a8e-14944907ea00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d4e60b90-746c-4d00-894e-0b0e97df6600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/57243a21-2d02-4638-1e54-260ac8484c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7fe11ce7-45c3-49fb-3301-8c0277882b00/86']"
Electric Bikel,"Forfar, Angus","£1,250.00",3 days ago,https://www.gumtree.com/p/bicycles/electric-bikel/1477912759,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/f7fa747a-b218-4dc8-eab2-a6d857f6f400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/bdcce85f-e54a-4f5b-995c-d74d3ee79200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/567e5ed5-bb75-4dc7-e6b2-8370b5ff4900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/39938888-493d-47da-6350-9813459a2f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8cf439f2-59f9-4d94-898d-7533c42ce000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/52f49e02-3841-47b9-315c-2119fa5b4f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/da7bbe50-aad0-4ad9-899a-407803556400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/32dbd7b5-5f06-4f75-d617-7cf7c08edc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ea32dad7-41f5-4916-9a8e-14944907ea00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d4e60b90-746c-4d00-894e-0b0e97df6600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/57243a21-2d02-4638-1e54-260ac8484c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7fe11ce7-45c3-49fb-3301-8c0277882b00/86']"
Fuji Norcom straight one.1 full carbon bike,"Oxford, Oxfordshire","£1,250.00",3 days ago,https://www.gumtree.com/p/bicycles/fuji-norcom-straight-one.1-full-carbon-bike/1477930732,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/e76f77a2-65cc-4ae3-3ed8-1cf63b094d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/685e712c-9110-4517-eb0f-f524c7b1de00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/567e5ed5-bb75-4dc7-e6b2-8370b5ff4900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/39938888-493d-47da-6350-9813459a2f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8cf439f2-59f9-4d94-898d-7533c42ce000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/52f49e02-3841-47b9-315c-2119fa5b4f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/da7bbe50-aad0-4ad9-899a-407803556400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/32dbd7b5-5f06-4f75-d617-7cf7c08edc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ea32dad7-41f5-4916-9a8e-14944907ea00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d4e60b90-746c-4d00-894e-0b0e97df6600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/57243a21-2d02-4638-1e54-260ac8484c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7fe11ce7-45c3-49fb-3301-8c0277882b00/86']"
Orange Alpine 160 Custom Build Medium frame,"Caldicot, Monmouthshire","£1,250.00",3 days ago,https://www.gumtree.com/p/bicycles/orange-alpine-160-custom-build-medium-frame/1474268937,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/c15f320b-a40d-4d00-5753-16faf7003500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/147bf885-a421-43b1-9533-107d01944800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/567e5ed5-bb75-4dc7-e6b2-8370b5ff4900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/39938888-493d-47da-6350-9813459a2f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8cf439f2-59f9-4d94-898d-7533c42ce000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/52f49e02-3841-47b9-315c-2119fa5b4f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/da7bbe50-aad0-4ad9-899a-407803556400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/32dbd7b5-5f06-4f75-d617-7cf7c08edc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ea32dad7-41f5-4916-9a8e-14944907ea00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d4e60b90-746c-4d00-894e-0b0e97df6600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/57243a21-2d02-4638-1e54-260ac8484c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7fe11ce7-45c3-49fb-3301-8c0277882b00/86']"
